,site_number,RAAD_type_number,RAAD_form,origin,contents,southampton_type_number,frequency,origin_h1,origin_h2,raad_type_start_date,raad_type_end_date,site_name_modern,site_name_acient,modern_country,roman_province,pleiades,dare,vici,lat,long,major_site_type,minor_site_type,site_start_date,site_end_date,quantification_method,quantification_abbreviation,total_assemblage_size,reference
193,38,28,kingsholm 117camulodunum 189carrotschˆnemau xv,em levant,fruit,51,11,em,levant,-10.0,150.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
194,38,31,camulodunum 184rhodian,em rhodes,wine,198,96,em,rhodes,-25.0,150.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
195,38,32,dressel 25,em rhodes,wine,,7,em,rhodes,1.0,100.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
196,38,34,unknown,em unknown,unknown,,33,em,unknown,,,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
197,38,35,chalk 6 augst 53,em,unknown,54,1,em,,200.0,400.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
198,38,37,augst 3334,gaul,fish sauce,32 or 34,15,gaul,,50.0,200.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
199,38,39,dressel 10 sim,gaul,fish sauce,100,58,gaul,,1.0,100.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
200,38,41,dressel 24,gaul,wine,,39,gaul,,-30.0,200.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
201,38,45,gauloise 1,gaul,wine,105,6,gaul,,1.0,300.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
202,38,48,gauloise 23,gaul,wine,114 or 115,57,gaul,,-40.0,100.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
203,38,50,gauloise 34,gaul,wine,115 or 116,12,gaul,,1.0,300.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
204,38,52,gauloise 4 pelichet 47,gaul,wine,116,768,gaul,,50.0,300.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
205,38,53,gauloise 5,gaul,wine,119,8,gaul,,50.0,200.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
206,38,56,ha 70 sim,gaul,defrutumolives,128,38,gaul,,20.0,150.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
207,38,57,london 555augst 21haltern 70 sim,gaul,defrutumolives,128,99,gaul,,20.0,150.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
208,38,58,oberaden 74,gaul,wine,122,2,gaul,,-25.0,1.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
209,38,68,lyon 5 dressel 16,gaul frejus,fish sauce,66,8,gaul,frejus,1.0,150.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
210,38,72,dressel 9 sim,gaul lyon,fish sauce,100,55,gaul,lyon,1.0,100.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
211,38,77,lyon 2dressel 24,gaul lyon,wine,,22,gaul,lyon,14.0,50.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
212,38,81,lyon 4augst 17,gaul lyon,fish sauce or defrutum,31,22,gaul,lyon,1.0,200.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
213,38,85,unknown,gaul lyon,unknown,,83,gaul,lyon,,,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
214,38,105,dressel 20 sim,germania rhineland,unknown,,108,germania,rhineland,150.0,250.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
215,38,106,flat bottom niederbieber 7475,germania rhineland,unknown,,189,germania,rhineland,100.0,250.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
216,38,125,unknown,germania rhineland,unknown,,16,germania,rhineland,35.0,100.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
217,38,129,dressel 1,italy,wine,61,8,italy,,-140.0,-15.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
218,38,133,dressel 1b,italy,wine,61,1,italy,,-140.0,-15.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
219,38,134,dressel 1c,italy,wine,61,1,italy,,-140.0,-15.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
220,38,135,dressel 24,italy,wine,78,84,italy,,-70.0,200.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
221,38,137,dressel 6a,italy adriatic,fish sauce,95,6,italy,adriatic,-25.0,50.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
222,38,139,lamboglia 2,italy adriatic,wine,159,17,italy,adriatic,-60.0,-30.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
223,38,143,unknown,italy brindisi,unknown,,4,italy,brindisi,-20.0,-1.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
224,38,153,camulodunum 139,italy campania,wine,49,5,italy,campania,-50.0,100.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
225,38,158,richborough 527 augst 43,italy lipari,alum,199,1,italy,lipari,-50.0,200.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
226,38,160,forlimpopoli,italy north,unknown,104,2,italy,north,-50.0,200.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
227,38,161,schˆrgendorfer 558,italy north,olives,202,1,italy,north,1.0,200.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
228,38,162,camulodunum 176,italy unknown,wine,50,8,italy,unknown,50.0,150.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
229,38,164,unknown,italy unknown,unknown,,6,italy,unknown,,,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
230,38,165,mid roman 1,italy,wine,,4,italy,,50.0,350.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
231,38,166,africana i,north africa,olive oil,1,7,northafrica,,150.0,300.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
232,38,167,africana ii,north africa,olive oil,2,2,northafrica,,150.0,300.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
233,38,169,africana iia grande keay 24,north africa,wine or fishsauce,2,1,northafrica,,150.0,300.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
234,38,171,africana iiic keay 25,north africa,unknown,9,11,northafrica,,350.0,450.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
235,38,175,dressel 30 keay 1b,north africa,wine,90,19,northafrica,,275.0,400.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
236,38,177,keay 62,north africa,olive oil,152,1,northafrica,,475.0,600.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
237,38,180,spatheion 1 keay 26,north africa,olives,205,1,northafrica,,375.0,450.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
238,38,182,unknown,north africa,unknown,,7,northafrica,,,,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
239,38,186,tripolitania 1,north africa tripolitania,olive oil,212,3,northafrica,tripolitania,1.0,150.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
240,38,187,tripolitania 2,north africa tripolitania,unknown,213,1,northafrica,tripolitania,100.0,250.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
241,38,189,tripolitanian,north africa tripolitania,olive oil,,1,northafrica,tripolitania,,,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
242,38,191,oberaden 85 this is a carrot amph schˆne mau xv,north africa,fruit,,1,northafrica,,1.0,50.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
243,38,196,dressel 20,iberian peninsula guadalquivir,olive oil,81,1573,iberianpeninsula,guadalquivir,15.0,265.0,mainz,mogontiacum,germany,germania superior,109169.0,,,49.995114562,8.267411466,settlement,provincial capital,-16,450,rims bases and handles,rbh,4821,ehmig u 2003 die rˆmischen amphoren aus mainz frankfurter archologische schriften 4 mˆhnesee
